"Passer","PlayType","GameID","posteam","DefensiveTeam","Yards.Gained","FirstDown","TimeSecs","time","play_new","PT_L","TG_L","FD_L","same"
"R.Wilson","Pass",2017112608,"SEA","SF",0,0,2505,20,1,"Pass",0,0,1
"C.Beathard","Pass",2017112608,"SF","SEA",23,1,2366,22,1,"Run",-2,0,0
"R.Wilson","Pass",2017112608,"SEA","SF",6,0,2246,24,1,"Run",2,0,0
,"Run",2017112608,"SF","SEA",1,0,2154,25,0,"Pass",6,0,0
"R.Wilson","Pass",2017112608,"SEA","SF",5,0,1941,27,1,"Run",1,0,0
"C.Beathard","Pass",2017112608,"SF","SEA",7,0,1899,28,1,"Pass",5,0,1
"R.Wilson","Pass",2017112608,"SEA","SF",0,0,1452,34,1,"Run",5,0,0
,"Run",2017112608,"SF","SEA",3,0,1293,37,0,"Run",6,0,1
"R.Wilson","Pass",2017112608,"SEA","SF",0,0,1234,38,1,"Run",3,0,0
,"Run",2017112608,"SF","SEA",-1,0,883,43,0,"Run",0,0,1
,"Run",2017112608,"SEA","SF",5,0,707,45,0,"Pass",0,0,0
,"Run",2017112608,"SF","SEA",0,0,417,48,0,"Run",3,0,1
,"Run",2017112608,"SEA","SF",1,0,309,49,0,"Run",0,0,1
"C.Beathard","Pass",2017112608,"SF","SEA",7,0,207,51,1,"Run",-1,0,0
"J.Goff","Pass",2017112607,"LA","NO",24,1,3592,3,1,"Pass",10,0,1
"D.Brees","Pass",2017112607,"NO","LA",24,1,3353,7,1,"Pass",5,0,1
"J.Goff","Pass",2017112607,"LA","NO",9,0,3210,9,1,"Pass",6,0,1
,"Run",2017112607,"NO","LA",1,0,2882,11,0,"Pass",0,0,0
,"Run",2017112607,"LA","NO",1,0,2828,12,0,"Run",1,0,1
,"Run",2017112607,"NO","LA",6,0,2739,13,0,"Run",1,0,1
"J.Goff","Pass",2017112607,"LA","NO",0,0,2653,14,1,"Run",6,0,0
,"Run",2017112607,"NO","LA",6,0,2524,16,0,"Run",4,0,1
"J.Goff","Pass",2017112607,"LA","NO",9,0,2320,18,1,"Pass",7,0,1
,"Run",2017112607,"NO","LA",3,0,2059,22,0,"Pass",0,0,0
"J.Goff","Pass",2017112607,"LA","NO",6,0,1854,25,1,"Pass",0,0,1
,"Run",2017112607,"NO","LA",2,0,1800,27,0,"Pass",0,0,0
"J.Goff","Pass",2017112607,"LA","NO",0,0,1654,29,1,"Run",2,0,0
,"Run",2017112607,"NO","LA",5,0,1563,30,0,"Pass",0,0,0
,"Run",2017112607,"LA","NO",21,1,1310,32,0,"Pass",5,0,0
,"Run",2017112607,"NO","LA",7,0,1115,35,0,"Pass",4,0,0
"J.Goff","Pass",2017112607,"LA","NO",22,1,1051,36,1,"Run",7,0,0
"D.Brees","Pass",2017112607,"NO","LA",0,0,851,39,1,"Run",1,0,0
,"Run",2017112607,"LA","NO",11,1,599,43,0,"Run",2,0,1
"D.Brees","Pass",2017112607,"NO","LA",0,0,511,46,1,"Pass",0,0,1
,"Run",2017112607,"LA","NO",1,0,475,47,0,"Pass",0,0,0
"D.Brees","Pass",2017112607,"NO","LA",15,1,147,52,1,"Run",2,0,0
,"Run",2017112609,"ARI","JAX",1,0,3493,2,0,"Run",-1,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",8,0,3202,5,1,"Pass",0,0,1
,"Run",2017112609,"ARI","JAX",5,0,3085,7,0,"Pass",0,0,0
,"Run",2017112609,"JAX","ARI",1,0,2722,11,0,"Run",2,0,1
"B.Gabbert","Pass",2017112609,"ARI","JAX",14,1,2463,16,1,"Run",-2,1,0
,"Run",2017112609,"JAX","ARI",1,0,2340,18,0,"Run",7,0,1
,"Run",2017112609,"ARI","JAX",7,0,2211,19,0,"Run",1,0,1
,"Run",2017112609,"JAX","ARI",7,0,2079,21,0,"Pass",29,0,0
,"Run",2017112609,"ARI","JAX",0,0,1988,22,0,"Run",7,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",7,0,1920,23,1,"Run",0,0,0
,"Run",2017112609,"ARI","JAX",1,0,1800,26,0,"Pass",13,1,0
,"Run",2017112609,"JAX","ARI",-2,0,1589,29,0,"Pass",0,0,0
"B.Gabbert","Pass",2017112609,"ARI","JAX",9,0,1353,32,1,"Pass",0,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",0,0,1161,34,1,"Run",4,0,0
"B.Gabbert","Pass",2017112609,"ARI","JAX",0,0,1069,35,1,"Pass",0,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",-5,0,1038,36,1,"Pass",0,0,1
,"Run",2017112609,"ARI","JAX",10,0,931,37,0,"Pass",-5,0,0
"B.Bortles","Pass",2017112609,"JAX","ARI",10,1,847,39,1,"Pass",0,0,1
,"Run",2017112609,"ARI","JAX",0,0,792,41,0,"Run",6,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",5,0,538,45,1,"Pass",52,0,1
,"Run",2017112609,"ARI","JAX",3,0,441,48,0,"Run",17,0,1
"B.Bortles","Pass",2017112609,"JAX","ARI",16,1,218,51,1,"Pass",0,0,1
"B.Gabbert","Pass",2017112609,"ARI","JAX",7,0,162,53,1,"Run",2,0,0
,"Run",2017112609,"JAX","ARI",2,0,74,54,0,"Pass",7,0,0
"B.Gabbert","Pass",2017112609,"ARI","JAX",10,1,16,55,1,"Run",2,0,0
,"Run",2017112610,"DEN","OAK",3,0,3541,2,0,"Run",6,0,1
,"Run",2017112610,"OAK","DEN",4,0,3451,3,0,"Run",3,0,1
,"Run",2017112610,"DEN","OAK",4,0,3212,5,0,"Run",2,0,1
,"Run",2017112610,"OAK","DEN",-1,0,3056,6,0,"Run",4,0,1
,"Run",2017112610,"DEN","OAK",3,0,2918,7,0,"Run",-1,0,1
,"Run",2017112610,"OAK","DEN",1,0,2796,9,0,"Pass",3,0,0
,"Run",2017112610,"DEN","OAK",4,0,2747,10,0,"Run",1,0,1
,"Run",2017112610,"OAK","DEN",5,0,2646,12,0,"Run",0,0,1
,"Run",2017112610,"DEN","OAK",1,0,2325,17,0,"Run",8,0,1
"D.Carr","Pass",2017112610,"OAK","DEN",6,0,2209,18,1,"Run",1,0,0
"P.Lynch","Pass",2017112610,"DEN","OAK",0,0,1969,22,1,"Pass",1,0,1
,"Run",2017112610,"OAK","DEN",0,0,1939,23,0,"Pass",0,0,0
,"Run",2017112610,"DEN","OAK",4,0,1842,25,0,"Run",1,0,1
,"Run",2017112610,"OAK","DEN",2,0,1568,27,0,"Pass",3,0,0
,"Run",2017112610,"DEN","OAK",3,0,1278,31,0,"Pass",6,0,0
,"Run",2017112610,"OAK","DEN",3,0,1188,32,0,"Run",3,0,1
"T.Siemian","Pass",2017112610,"DEN","OAK",0,0,1051,33,1,"Run",3,0,0
"D.Carr","Pass",2017112610,"OAK","DEN",13,1,997,34,1,"Pass",0,0,1
"T.Siemian","Pass",2017112610,"DEN","OAK",0,0,849,36,1,"Run",2,0,0
,"Run",2017112610,"OAK","DEN",-3,0,620,40,0,"Pass",3,0,0
"T.Siemian","Pass",2017112610,"DEN","OAK",0,0,346,43,1,"Pass",0,0,1
,"Run",2017112610,"OAK","DEN",-3,0,154,47,0,"Pass",0,0,0
,"Run",2017112611,"GB","PIT",6,0,3194,6,0,"Pass",2,0,0
"B.Roethlisberger","Pass",2017112611,"PIT","GB",5,0,2985,9,1,"Run",-1,0,0
,"Run",2017112611,"GB","PIT",1,0,2832,11,0,"Pass",0,0,0
,"Run",2017112611,"PIT","GB",3,0,2778,12,0,"Run",1,0,1
,"Run",2017112611,"GB","PIT",1,0,2516,15,0,"Pass",0,0,0
,"Run",2017112611,"PIT","GB",3,0,2411,16,0,"Run",1,0,1
"B.Hundley","Pass",2017112611,"GB","PIT",0,0,2234,18,1,"Run",4,0,0
"B.Roethlisberger","Pass",2017112611,"PIT","GB",8,0,2015,20,1,"Run",4,0,0
,"Run",2017112611,"GB","PIT",12,1,1866,23,0,"Pass",0,0,0
,"Run",2017112611,"PIT","GB",4,0,1626,27,0,"Pass",7,0,0
,"Run",2017112611,"GB","PIT",6,0,1362,30,0,"Pass",3,0,0
"B.Roethlisberger","Pass",2017112611,"PIT","GB",12,1,1155,31,1,"Run",6,0,0
,"Run",2017112611,"GB","PIT",-2,0,950,36,0,"Pass",1,0,0
,"Run",2017112611,"PIT","GB",14,1,893,37,0,"Run",-2,0,1
"B.Hundley","Pass",2017112611,"GB","PIT",0,0,804,39,1,"Run",1,0,0
,"Run",2017112611,"PIT","GB",-3,0,651,40,0,"Pass",0,0,0
"B.Hundley","Pass",2017112611,"GB","PIT",25,1,517,42,1,"Pass",33,0,1
"B.Roethlisberger","Pass",2017112611,"PIT","GB",6,0,122,48,1,"Run",4,0,0
,"Run",2017112700,"HOU","BAL",-1,0,3554,2,0,"Pass",8,0,0
,"Run",2017112700,"BAL","HOU",4,0,3229,7,0,"Pass",0,0,0
,"Run",2017112700,"HOU","BAL",17,1,3005,9,0,"Pass",-3,0,0
"J.Flacco","Pass",2017112700,"BAL","HOU",11,1,2838,12,1,"Run",2,0,0
,"Run",2017112700,"HOU","BAL",3,0,2745,14,0,"Pass",0,0,0
,"Run",2017112700,"BAL","HOU",0,0,2662,15,0,"Run",3,0,1
"T.Savage","Pass",2017112700,"HOU","BAL",19,1,2464,18,1,"Pass",9,0,1
,"Run",2017112700,"BAL","HOU",2,0,2350,20,0,"Run",3,0,1
,"Run",2017112700,"HOU","BAL",-1,0,2197,22,0,"Run",8,0,1
"J.Flacco","Pass",2017112700,"BAL","HOU",0,0,1903,26,1,"Pass",4,0,1
,"Run",2017112700,"HOU","BAL",1,0,1800,31,0,"Pass",0,0,0
"J.Flacco","Pass",2017112700,"BAL","HOU",12,1,1728,32,1,"Run",1,0,0
"T.Savage","Pass",2017112700,"HOU","BAL",0,0,1555,35,1,"Pass",0,0,1
,"Run",2017112700,"BAL","HOU",6,0,1175,40,0,"Pass",0,0,0
,"Run",2017112700,"HOU","BAL",6,0,1066,41,0,"Run",6,0,1
"J.Flacco","Pass",2017112700,"BAL","HOU",2,0,954,42,1,"Run",6,0,0
"T.Savage","Pass",2017112700,"HOU","BAL",8,0,654,45,1,"Run",1,0,0
,"Run",2017112700,"BAL","HOU",-3,0,516,48,0,"Run",6,0,1
"T.Savage","Pass",2017112700,"HOU","BAL",7,0,390,49,1,"Run",-3,0,0
,"Run",2017112700,"BAL","HOU",8,0,284,50,0,"Pass",7,0,0
"T.Savage","Pass",2017112700,"HOU","BAL",9,0,173,52,1,"Run",3,0,0
,"Run",2017112700,"BAL","HOU",0,0,136,53,0,"Pass",9,0,0
,"Run",2017113000,"WAS","DAL",1,0,3504,2,0,"Run",2,0,1
"D.Prescott","Pass",2017113000,"DAL","WAS",0,0,3310,4,1,"Run",-1,0,0
,"Run",2017113000,"WAS","DAL",-2,0,3232,5,0,"Pass",0,0,0
"D.Prescott","Pass",2017113000,"DAL","WAS",0,0,3061,8,1,"Run",-1,0,0
,"Run",2017113000,"WAS","DAL",0,0,2903,10,0,"Pass",0,0,0
,"Run",2017113000,"DAL","WAS",4,0,2812,11,0,"Run",0,0,1
"K.Cousins","Pass",2017113000,"WAS","DAL",0,0,2437,16,1,"Run",6,0,0
,"Run",2017113000,"DAL","WAS",8,0,2383,17,0,"Pass",0,0,0
